rbid,type,date,year,category,name,pdf
10177,Regleringsbrev,2007-12-19,2008,Myndighet,Kronofogdemyndigheten,True
10178,Regleringsbrev,2007-12-19,2008,Myndighet,Tullverket,True
10179,Regleringsbrev,2007-12-13,2008,Anslag,5:7,True
10181,Regleringsbrev,2007-12-13,2008,Anslag,8:1 och 49:1,True
10182,Regleringsbrev,2007-12-13,2008,Anslag,8:1 och 49:1,True
10183,Regleringsbrev,2007-12-19,2008,Myndighet,Styrelsen för internationellt utvecklingssamarbete,True
10184,Regleringsbrev,2007-12-13,2008,Anslag,8:1,True
10185,Regleringsbrev,2007-12-13,2008,Anslag,8:1,True
10187,Ändringsbeslut,2007-12-19,2007,Myndighet,Statens skolverk,True
10188,Regleringsbrev,2007-12-13,2008,Myndighet,Institutet för rymdfysik,True
10189,Regleringsbrev,2007-12-20,2008,Myndighet,Finanspolitiska rådet,True
10190,Regleringsbrev,2007-12-20,2008,Myndighet,Konjunkturinstitutet,True
10191,Ändringsbeslut,2007-11-15,2007,Myndighet,Vägverket,True
10193,Regleringsbrev,2007-12-19,2008,Anslag,"33:1, 33:2 och 33:6 (2006)",True
10194,Regleringsbrev,2007-12-19,2008,Myndighet,Sveriges Domstolar,True
10195,Regleringsbrev,2007-12-19,2008,Myndighet,Elsäkerhetsverket,True
10196,Regleringsbrev,2007-12-19,2008,Myndighet,Verket för innovationssystem,True
10197,Regleringsbrev,2007-12-19,2008,Myndighet,Vetenskapsrådet,True
10198,Regleringsbrev,2007-12-19,2008,Myndighet,Energimarknadsinspektionen,True
10199,Regleringsbrev,2007-12-19,2008,Myndighet,Statens energimyndighet,True
10200,Regleringsbrev,2007-12-19,2008,Anslag,35:7,True
10201,Regleringsbrev,2007-12-19,2008,Anslag,"35:8, 35:9, 35:10, 35:11 och 35:12",True
10206,Regleringsbrev,2007-12-13,2008,Myndighet,Högskoleverket,True
10207,Regleringsbrev,2007-12-19,2008,Myndighet,Institutet för tillväxtpolitiska studier,True
10208,Regleringsbrev,2007-12-13,2008,Anslag,25:10,True
10209,Regleringsbrev,2007-12-19,2008,Myndighet,Livsmedelsverket,True
10210,Ändringsbeslut,2007-11-22,2007,Myndighet,Arbetsmarknadsstyrelsen,True
10211,Regleringsbrev,2007-12-19,2008,Myndighet,Säkerhetspolisen,True
10212,Regleringsbrev,2007-12-13,2008,Anslag,5:11,True
10213,Regleringsbrev,2007-12-13,2008,Anslag,5:11,True
10215,Regleringsbrev,2007-12-13,2008,Myndighet,Institutet för arbetsmarknadspolitisk utvärdering,True
10218,Regleringsbrev,2007-12-13,2008,Myndighet,Nordiska Afrikainstitutet,True
10219,Regleringsbrev,2007-12-19,2008,Myndighet,Statens geotekniska institut,True
10220,Regleringsbrev,2007-12-19,2008,Anslag,26:10,True
10221,Regleringsbrev,2007-12-19,2008,Myndighet,Vägverket,True
10222,Regleringsbrev,2007-12-19,2008,Myndighet,Boverket,True
10223,Regleringsbrev,2007-12-19,2008,Myndighet,Bolagsverket,True
10225,Regleringsbrev,2007-12-13,2008,Anslag,26:3,True
10228,Regleringsbrev,2007-12-19,2008,Anslag,37:7 (2004),True
10230,Regleringsbrev,2007-12-19,2008,Myndighet,Statens folkhälsoinstitut,True
10231,Regleringsbrev,2007-12-19,2008,Myndighet,Smittskyddsinstitutet,True
10232,Regleringsbrev,2007-12-19,2008,Anslag,14:2,True
10234,Regleringsbrev,2007-12-19,2008,Anslag,14:3,True
10235,Regleringsbrev,2007-12-19,2008,Anslag,14:10 (2006),True
10238,Regleringsbrev,2007-12-19,2008,Myndighet,Banverket,True
10240,Regleringsbrev,2007-12-19,2008,Myndighet,Hälso- och sjukvårdens ansvarsnämnd,True
10241,Regleringsbrev,2007-12-19,2008,Myndighet,Statens beredning för medicinsk utvärdering,True
10243,Regleringsbrev,2007-12-19,2008,Anslag,37:5,True
10244,Regleringsbrev,2007-12-19,2008,Myndighet,Glesbygdsverket,True
10245,Regleringsbrev,2007-12-19,2008,Myndighet,Myndigheten för handikappolitisk samordning,True
10246,Regleringsbrev,2007-12-13,2008,Myndighet,Folke Bernadotteakademin,True
10247,Regleringsbrev,2007-12-19,2008,Myndighet,Statens kärnkraftinspektion,True
10248,Regleringsbrev,2007-12-19,2008,Myndighet,Statens strålskyddsinstitut,True
10249,Regleringsbrev,2007-12-13,2008,Myndighet,Verket för högskoleservice,True
10251,Regleringsbrev,2007-12-19,2008,Myndighet,Luftfartsverket,True
10252,Ändringsbeslut,2007-11-15,2007,Myndighet,Statens pensionsverk,True
10254,Ändringsbeslut,2007-11-08,2007,Myndighet,Konstnärsnämnden,True
10255,Regleringsbrev,2007-12-19,2008,Myndighet,Fonden för fukt- och mögelskador,True
10256,Regleringsbrev,2007-12-19,2008,Myndighet,"Forskningsrådet för miljö, areella näringar och samhällsbyggande",True
10257,Ändringsbeslut,2007-11-08,2007,Myndighet,Fiskeriverket,True
10258,Regleringsbrev,2007-12-19,2008,Anslag,31:10,True
10261,Regleringsbrev,2007-12-19,2008,Myndighet,Sveriges meteorologiska och hydrologiska institut,True
10262,Regleringsbrev,2007-12-13,2008,Myndighet,Medlingsinstitutet,True
10263,Regleringsbrev,2007-12-13,2008,Myndighet,Statens nämnd för arbetstagares uppfinningar,True
10264,Regleringsbrev,2007-12-13,2008,Myndighet,Statens haverikommission,True
10265,Regleringsbrev,2007-12-19,2008,Myndighet,Statens räddningsverk,True
10266,Regleringsbrev,2007-12-13,2008,Myndighet,Arbetsdomstolen,True
10267,Regleringsbrev,2007-12-19,2008,Myndighet,Alkohol- och läkemedelssortimentsnämnden,True
10269,Regleringsbrev,2007-12-19,2008,Myndighet,Totalförsvarets forskningsinstitut,True
10270,Regleringsbrev,2007-12-13,2008,Myndighet,Arbetsmiljöverket,True
10271,Regleringsbrev,2007-12-13,2008,Myndighet,Myndighet Avvecklingsmyndigheten för Arbetslivsinstitutet,True
10272,Regleringsbrev,2007-12-19,2008,Myndighet,Konkurrensverket,True
10273,Regleringsbrev,2007-12-13,2008,Anslag,23:4,True
10274,Regleringsbrev,2007-12-19,2008,Anslag,37:4,True
10277,Regleringsbrev,2007-12-13,2008,Myndighet,Regionala etikprövningsnämnder,True
10278,Regleringsbrev,2007-12-13,2008,Myndighet,Styrelsen för psykologiskt försvar,True
10279,Regleringsbrev,2007-12-13,2008,Myndighet,Regionala etikprövningsnämnden i Göteborg,True
10280,Regleringsbrev,2007-12-13,2008,Myndighet,Regionala etikprövningsnämnden i Linköping,True
10281,Regleringsbrev,2007-12-13,2008,Myndighet,Regionala etikprövningsnämnden i Lund,True
10283,Ändringsbeslut,2007-12-19,2007,Myndighet,Försvarsmakten,True
10286,Regleringsbrev,2007-12-13,2008,Myndighet,Statens biografbyrå,True
10288,Regleringsbrev,2007-12-20,2008,Myndighet,Krisberedskapsmyndigheten,True
10290,Regleringsbrev,2007-12-13,2008,Myndighet,Regionala etikprövningsnämnden i Stockholm,True
10291,Regleringsbrev,2007-12-19,2008,Anslag,34:8,True
10292,Regleringsbrev,2007-12-13,2008,Myndighet,Regionala etikprövningsnämnden i Umeå,True
10293,Regleringsbrev,2007-12-13,2008,Myndighet,Regionala etikprövningsnämnden i Uppsala,True
10294,Regleringsbrev,2007-12-19,2008,Myndighet,Forskningsrådet för arbetsliv och socialvetenskap,True
10295,Regleringsbrev,2007-12-19,2008,Myndighet,Arbetsförmedlingen,True
10296,Regleringsbrev,2007-12-19,2008,Myndighet,Försvarets radioanstalt,True
10297,Ändringsbeslut,2007-11-22,2007,Myndighet,Statens institut för kommunikationsanalys,True
10313,Ändringsbeslut,2007-12-06,2007,Myndighet,Statens folkhälsoinstitut,True
10314,Ändringsbeslut,2007-11-22,2007,Anslag,93:1,True
10315,Regleringsbrev,2007-12-19,2008,Anslag,26:1 och 26:2,True
10317,Regleringsbrev,2007-12-19,2008,Myndighet,Ungdomsstyrelsen,True
10318,Regleringsbrev,2007-12-20,2008,Anslag,92:2,True
10319,Regleringsbrev,2007-12-19,2008,Myndighet,Affärsverket svenska kraftnät,True
10320,Ändringsbeslut,2007-12-06,2007,Myndighet,Sveriges Domstolar,True
10321,Regleringsbrev,2007-12-13,2008,Anslag,"27:2, 28:5, 28:12, 28:26, 28:28, 28:30, 28:34 och 28:35",True
10324,Ändringsbeslut,2007-11-22,2007,Myndighet,Försäkringskassan,True
10325,Regleringsbrev,2007-12-19,2008,Myndighet,Livsmedelsekonomiska institutet,True
10326,Regleringsbrev,2007-12-19,2008,Myndighet,Totalförsvarets pliktverk,True
10327,Regleringsbrev,2007-12-19,2008,Myndighet,Sametinget,True
10333,Regleringsbrev,2007-12-19,2008,Myndighet,Försvarets materielverk,True
10334,Regleringsbrev,2007-12-19,2008,Anslag,38:16,True
10337,Regleringsbrev,2007-12-19,2008,Anslag,38:17,True
10339,Regleringsbrev,2007-12-13,2008,Anslag,30:2,True
10343,Regleringsbrev,2007-12-19,2008,Anslag,38:18,True
10344,Regleringsbrev,2007-12-13,2008,Anslag,30:5,True
10350,Regleringsbrev,2007-12-20,2008,Anslag,"48:1, 48:2 och 48:3",True
10351,Ändringsbeslut,2007-12-06,2007,Myndighet,Boverket,True
10353,Ändringsbeslut,2007-11-22,2007,Anslag,"48:1, 48:2 och 48:3",True
10354,Regleringsbrev,2007-12-19,2008,Anslag,33:5,True
10355,Regleringsbrev,2007-12-19,2008,Anslag,33:6,True
10356,Regleringsbrev,2007-12-20,2008,Myndighet,Riksgäldskontoret,True
10357,Regleringsbrev,2007-12-13,2008,Anslag,22:11,True
10358,Regleringsbrev,2007-12-19,2008,Myndighet,Granskningsnämnden för radio och TV,True
10360,Ändringsbeslut,2007-11-15,2007,Myndighet,Hälso- och sjukvårdens ansvarsnämnd,True
10361,Ändringsbeslut,2007-11-22,2007,Myndighet,Banverket,True
10362,Regleringsbrev,2007-12-19,2008,Myndighet,Radio- och TV- verket,True
10363,Regleringsbrev,2007-12-13,2008,Anslag,27:4,True
10364,Ändringsbeslut,2007-11-15,2007,Myndighet,Glesbygdsverket,True
10365,Ändringsbeslut,2007-11-22,2007,Myndighet,Länsstyrelserna,True
10367,Regleringsbrev,2007-12-19,2008,Anslag,6:5,True
10369,Regleringsbrev,2007-12-19,2008,Anslag,6:9,True
10370,Regleringsbrev,2007-12-19,2008,Anslag,41:3,True
10373,Regleringsbrev,2007-12-19,2008,Anslag,46:1,True
10374,Regleringsbrev,2007-12-19,2008,Anslag,47:1,True
10375,Regleringsbrev,2007-12-19,2008,Anslag,90:6,True
10376,Regleringsbrev,2007-12-19,2008,Anslag,37:3,True
10382,Regleringsbrev,2007-12-19,2008,Myndighet,Rederinämnden,True
10383,Regleringsbrev,2007-12-20,2008,Myndighet,Statskontoret,True
10384,Regleringsbrev,2007-12-19,2008,Myndighet,Presstödsnämnden,True
10385,Ändringsbeslut,2007-11-15,2007,Myndighet,Ekonomiska rådet,True
10387,Ändringsbeslut,2007-11-15,2007,Myndighet,Finanspolitiska rådet,True
10388,Regleringsbrev,2007-12-13,2008,Anslag,30:3,True
10389,Regleringsbrev,2007-12-19,2008,Anslag,34:11,True
10391,Regleringsbrev,2007-12-19,2008,Anslag,46:4,True
10392,Regleringsbrev,2007-12-13,2008,Myndighet,Kungliga hov- och slottsstaten,True
10393,Regleringsbrev,2007-12-20,2008,Myndighet,Arbetsgivarverket,True
10394,Regleringsbrev,2007-12-19,2008,Anslag,42:5,True
10395,Ändringsbeslut,,2007,Myndighet,Länsstyrelsen i Västra Götalands län,False
10396,Ändringsbeslut,,2007,Myndighet,Länsstyrelsen i Skåne län,False
10397,Ändringsbeslut,,2007,Myndighet,Länsstyrelsen i Stockholms län,False
10398,Ändringsbeslut,,2007,Myndighet,Länsstyrelsen i Södermanlands län,False
10399,Ändringsbeslut,,2007,Myndighet,Länsstyrelsen i Uppsala län,False
10400,Ändringsbeslut,,2007,Myndighet,Länsstyrelsen i Västmanlands län,False
10401,Regleringsbrev,2007-12-19,2008,Anslag,34:13,True
10402,Regleringsbrev,2007-12-13,2008,Anslag,7:9,True
10406,Regleringsbrev,2007-12-19,2008,Myndighet,Marknadsdomstolen,True
10407,Regleringsbrev,2007-12-19,2008,Anslag,13:6 (2001),True
10408,Regleringsbrev,2007-12-20,2008,Myndighet,Fortifikationsverket,True
10409,Regleringsbrev,2007-12-20,2008,Myndighet,Statens fastighetsverk,True
10410,Regleringsbrev,2007-12-19,2008,Anslag,90:2 (2007),True
10411,Regleringsbrev,2007-12-19,2008,Anslag,13:9 (2005),True
10412,Regleringsbrev,2007-12-19,2008,Anslag,43:5 och 43:15,True
10413,Regleringsbrev,2007-12-20,2008,Myndighet,Statens pensionsverk,True
10415,Ändringsbeslut,2007-12-06,2007,Myndighet,Ungdomsstyrelsen,True
10416,Regleringsbrev,2007-12-20,2008,Myndighet,Ekonomistyrningsverket,True
10417,Regleringsbrev,2007-12-20,2008,Myndighet,Statistiska centralbyrån,True
10418,Regleringsbrev,2007-12-20,2008,Myndighet,Kammarkollegiet,True
10419,Regleringsbrev,2007-12-19,2008,Myndighet,Lotteriinspektionen,True
10420,Regleringsbrev,2007-12-19,2008,Myndighet,Rikstrafiken,True
10421,Regleringsbrev,2007-12-19,2008,Myndighet,Statens järnvägar,True
10422,Regleringsbrev,2007-12-19,2008,Myndighet,Luftfartsstyrelsen,True
10423,Ändringsbeslut,2007-11-29,2007,Anslag,8:1,True
10424,Regleringsbrev,2007-12-19,2008,Myndighet,Rymdstyrelsen,True
10425,Ändringsbeslut,2007-11-29,2007,Anslag,"5:11, 8:1, 8:2 och 8:5 (2006)",True
10426,Regleringsbrev,2007-12-19,2008,Myndighet,Brottsförebyggande rådet,True
10427,Regleringsbrev,2007-12-19,2008,Anslag,38:13,True
10428,Regleringsbrev,2007-12-19,2008,Anslag,38:21,True
10429,Regleringsbrev,2007-12-19,2008,Myndighet,Inspektionen för arbetslöshetsförsäkringen,True
10430,Ändringsbeslut,2007-11-01,2007,Myndighet,universitet och högskolor m.m.,True
10431,Regleringsbrev,2007-12-20,2008,Myndighet,Verket för förvaltningsutveckling,True
10433,Regleringsbrev,2007-12-19,2008,Myndighet,Svenska institutet för europapolitiska studier,True
10434,Ändringsbeslut,2007-12-06,2007,Myndighet,Verket för förvaltningsutveckling,True
10435,Regleringsbrev,2007-12-19,2008,Anslag,48:2 (2006),True
10436,Regleringsbrev,2007-12-13,2008,Anslag,25:80,True
10437,Regleringsbrev,2007-12-19,2008,Anslag,90:7,True
10438,Regleringsbrev,2007-12-19,2008,Anslag,38:10,True
10439,Ändringsbeslut,2007-11-29,2007,Anslag,33:1 och 33:6 (2006),True
10440,Regleringsbrev,2007-12-19,2008,Anslag,38:4,True
10441,Regleringsbrev,2007-12-19,2008,Anslag,36:13,True
10442,Ändringsbeslut,2007-11-29,2007,Myndighet,Ekonomistyrningsverket,True
10443,Ändringsbeslut,2007-11-22,2007,Myndighet,Skatteverket,True
10444,Ändringsbeslut,2007-11-29,2007,Myndighet,Statistiska centralbyrån,True
10445,Ändringsbeslut,2007-11-22,2007,Myndighet,Institutet för psykosocial medicin,True
10447,Regleringsbrev,2007-12-19,2008,Anslag,34:14,True
10450,Regleringsbrev,2007-12-19,2008,Anslag,24:1,True
10452,Regleringsbrev,2007-12-19,2008,Myndighet,Fastighetsmäklarnämnden,True
10454,Regleringsbrev,2007-12-13,2008,Anslag,5:10,True
10455,Regleringsbrev,2007-12-13,2008,Anslag,27:3,True
10456,Regleringsbrev,2007-12-19,2008,Myndighet,Statens bostadskreditnämnd,True
10457,Regleringsbrev,2007-12-13,2008,Anslag,5:4,True
10458,Regleringsbrev,2007-12-19,2008,Myndighet,Patent- och registreringsverket,True
10459,Ändringsbeslut,2007-12-06,2007,Myndighet,Djurskyddsmyndigheten,True
10460,Ändringsbeslut,2007-11-22,2007,Myndighet,Järnvägsstyrelsen,True
10461,Regleringsbrev,2007-12-19,2008,Myndighet,Ekonomiska rådet,True
10462,Regleringsbrev,2007-12-19,2008,Anslag,39:3,True
10463,Regleringsbrev,2007-12-19,2008,Anslag,39:5,True
10464,Regleringsbrev,2007-12-19,2008,Anslag,39:6,True
10466,Regleringsbrev,2007-12-13,2008,Anslag,5:3,True
10467,Regleringsbrev,2007-12-19,2008,Anslag,1:7 (2007),True
10468,Regleringsbrev,2007-12-19,2008,Myndighet,Myndigheten för utländska investeringar i Sverige (ISA),True
10469,Ändringsbeslut,2007-11-29,2007,Myndighet,Migrationsverket,True
10470,Ändringsbeslut,2007-11-29,2007,Anslag,12:4 och 12:5,True
10471,Ändringsbeslut,2007-12-06,2007,Myndighet,Rikspolisstyrelsen,True
10472,Regleringsbrev,2007-12-19,2008,Anslag,"31:2, 31:7 (2003), 31:10 (2007), 31:11 (2006), 31:12 (2007) och 31:14 (2005)",True
10473,Regleringsbrev,2007-12-13,2008,Anslag,26:7 (2006),True
10474,Ändringsbeslut,2007-12-06,2007,Anslag,36:13,True
10475,Regleringsbrev,2007-12-13,2008,Anslag,22:10,True
10477,Ändringsbeslut,2007-12-19,2007,Myndighet,Sametinget,True
10478,Ändringsbeslut,2007-12-06,2007,Myndighet,Regeringskansliet,True
10479,Regleringsbrev,2007-12-19,2008,Myndighet,Jämställdhetsombudsmannen,True
10480,Ändringsbeslut,2007-11-29,2007,Anslag,"35:9, 35:10, 35:11, 35:12 och 35:13",True
10481,Ändringsbeslut,2007-12-06,2007,Myndighet,Naturvårdsverket,True
10482,Ändringsbeslut,2007-12-06,2007,Myndighet,Riksarkivet,True
10484,Regleringsbrev,2007-12-13,2008,Myndighet,Institutet för utvärdering av internationellt utvecklingssamarbete,True
10485,Ändringsbeslut,2007-12-06,2007,Myndighet,Samarbetsnämnden för statsbidrag till trossamfund,True
10486,Ändringsbeslut,2007-12-06,2007,Myndighet,Statens kulturråd,True
10487,Ändringsbeslut,2007-12-06,2007,Myndighet,Riksutställningar,True
10488,Regleringsbrev,2007-12-20,2008,Anslag,93:1,True
10489,Ändringsbeslut,2007-12-06,2007,Myndighet,Sveriges lantbruksuniversitet,True
10490,Ändringsbeslut,2007-12-06,2007,Myndighet,Justitiekanslern,True
10491,Ändringsbeslut,2007-11-29,2007,Myndighet,Styrelsen för internationellt utvecklingssamarbete,True
10494,Regleringsbrev,2007-12-19,2008,Myndighet,Patentbesvärsrätten,True
10496,Regleringsbrev,2007-12-19,2008,Myndighet,Läkemedelsförmånsnämnden,True
10497,Regleringsbrev,2007-12-19,2008,Myndighet,Regeringskansliet,True
10498,Ändringsbeslut,2007-12-06,2007,Anslag,39:3,True
10499,Ändringsbeslut,2007-12-06,2007,Myndighet,Insättningsgarantinämnden,True
10500,Ändringsbeslut,2007-12-06,2007,Anslag,31:5,True
10501,Regleringsbrev,2007-12-19,2008,Anslag,24:3 (2007),True
10503,Regleringsbrev,2007-12-20,2008,Myndighet,Läkemedelsverket,True
10504,Ändringsbeslut,2007-12-06,2007,Myndighet,Inspektionen för strategiska produkter,True
10506,Ändringsbeslut,2007-12-06,2007,Myndighet,Statens jordbruksverk,True
10507,Ändringsbeslut,2007-12-06,2007,Myndighet,Finansinspektionen,True
10508,Regleringsbrev,2007-12-19,2008,Anslag,4:14,True
10509,Ändringsbeslut,2007-12-13,2007,Myndighet,Brottsförebyggande rådet,True
10510,Regleringsbrev,2007-12-19,2008,Myndighet,Försvarshögskolan,True
10511,Regleringsbrev,2007-12-19,2008,Myndighet,Myndigheten för nätverk och samarbete inom högre utbildning,True
10512,Regleringsbrev,2007-12-19,2008,Myndighet,Migrationsverket,True
10513,Ändringsbeslut,2007-12-06,2007,Myndighet,Bokföringsnämnden,True
10514,Ändringsbeslut,2007-12-06,2007,Myndighet,Åklagarmyndigheten,True
10515,Ändringsbeslut,2007-12-13,2007,Myndighet,Socialstyrelsen,True
10517,Ändringsbeslut,2007-12-06,2007,Myndighet,Säkerhetspolisen,True
10518,Ändringsbeslut,2007-12-13,2007,Myndighet,Rådet för Europeiska socialfonden i Sverige,True
10520,Regleringsbrev,2007-12-19,2008,Anslag,12:4 och 12:5,True
10521,Ändringsbeslut,2007-12-19,2007,Myndighet,Statens fastighetsverk,True
10524,Ändringsbeslut,2007-12-19,2007,Myndighet,Fonden för fukt- och mögelskador,True
10526,Regleringsbrev,2007-12-19,2008,Anslag,14:9,True
10527,Ändringsbeslut,2007-12-13,2007,Anslag,5:1,True
10528,Ändringsbeslut,2007-12-19,2007,Myndighet,Sameskolstyrelsen,True
10529,Ändringsbeslut,2007-12-13,2007,Myndighet,Integrationsverket,True
10531,Ändringsbeslut,2008-01-10,2008,Myndighet,Vägverket,True
10534,Ändringsbeslut,2007-12-19,2007,Myndighet,Nationalmuseum med Prins Eugens Waldemarsudde,True
10535,Ändringsbeslut,2007-12-19,2007,Myndighet,Skogsstyrelsen,True
10536,Ändringsbeslut,2007-12-13,2007,Myndighet,universitet och högskolor m.m.,True
10540,Ändringsbeslut,2007-12-13,2007,Myndighet,Verket för näringslivsutveckling,True
10541,Ändringsbeslut,2007-12-06,2007,Myndighet,Myndigheten för skolutveckling,True
10544,Ändringsbeslut,2007-12-19,2007,Myndighet,Arbetsmarknadsstyrelsen,True
10545,Regleringsbrev,2007-12-19,2008,Anslag,11:1 (2004),True
10546,Ändringsbeslut,2008-01-10,2008,Myndighet,Banverket,True
10547,Regleringsbrev,2007-12-19,2008,Myndighet,universitet och högskolor m.m.,True
10549,Ändringsbeslut,2007-12-19,2007,Myndighet,Samarbetsnämnden för statsbidrag till trossamfund,True
10550,Ändringsbeslut,2008-01-10,2008,Myndighet,Luftfartsstyrelsen,True
10551,Ändringsbeslut,2007-12-19,2007,Myndighet,Konstnärsnämnden,True
10552,Ändringsbeslut,2008-01-10,2008,Myndighet,Sjöfartsverket,True
10553,Ändringsbeslut,2007-12-18,2007,Myndighet,Regeringskansliet,True
10554,Ändringsbeslut,2008-01-10,2008,Anslag,26:10,True
10557,Ändringsbeslut,2008-01-10,2008,Myndighet,Revisorsnämnden,True
10560,Ändringsbeslut,2008-01-10,2008,Myndighet,Sveriges Domstolar,True
10561,Ändringsbeslut,2008-02-07,2008,Myndighet,Specialskolemyndigheten,True
10562,Ändringsbeslut,2008-01-10,2008,Anslag,14:8,True
10563,Ändringsbeslut,2008-02-07,2008,Myndighet,Myndigheten för skolutveckling,True
10564,Ändringsbeslut,2008-02-07,2008,Myndighet,Statens skolverk,True
10566,Ändringsbeslut,2008-01-17,2008,Anslag,"5:11, 8:1, 8:2 och 8:5 (2006)",True
10567,Ändringsbeslut,2008-01-17,2008,Anslag,33:5,True
10569,Ändringsbeslut,2008-02-07,2008,Myndighet,Nationellt centrum för flexibelt lärande,True
10571,Ändringsbeslut,2008-01-10,2008,Myndighet,Statens folkhälsoinstitut,True
10572,Ändringsbeslut,2008-02-07,2008,Myndighet,Försäkringskassan,True
10573,Ändringsbeslut,2008-01-24,2008,Myndighet,Nationalmuseum med Prins Eugens Waldemarsudde,True
10574,Ändringsbeslut,2008-02-07,2008,Myndighet,Försäkringskassan,True
